id,name,host_id,host_name,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365
2136293,Studio Apartment Near Express Subway to Manhattan,6599585,Mike,Queens,Richmond Hill,Entire home/apt,65,2,162,2.45,302
2137111,"Upper West Side 1 BR APT, ~675sg ft",10906528,Chris,Manhattan,Upper West Side,Entire home/apt,225,2,14,0.29,0
2137796,A Beautiful Brownstone,10909829,Richelle And Pela,Brooklyn,Bedford-Stuyvesant,Entire home/apt,170,3,125,1.86,314
2141667,Riverview at Lovely Harlem/UWS Home,10929872,Carlyn,Manhattan,Harlem,Private room,93,2,138,2.23,7
2141975,Charming and Large UES ROOM for travellers,1580799,Jenn,Manhattan,Upper East Side,Private room,85,5,44,0.77,299
2142130,Fully renovated 1br apt in LES,10932521,Kenneth,Manhattan,Lower East Side,Entire home/apt,224,2,12,0.21,0
2144033,Williamsburg - country house in NYC,6166889,Shelly,Brooklyn,Williamsburg,Private room,145,1,52,0.82,291
2145599,Large Private BR in Hell's Kitchen,1698391,Pat,Manhattan,Hell's Kitchen,Private room,135,2,150,2.42,98
2145620,"Bright, Lovely, Private Room in Midtown Manhattan",10949644,Lydia,Manhattan,Midtown,Private room,97,3,177,2.69,58
2148025,Bed & Bagel~a charming 3 bedroom loft,9130465,Roberta (And Chris),Brooklyn,Bushwick,Entire home/apt,225,4,233,3.55,89
2150750,"Private Bedroom in Sunnyside, NYC ",9268805,David,Queens,Sunnyside,Private room,60,1,10,0.16,184
2151106,2br. Luxury Building in Upper East,6542088,Inbar,Manhattan,Upper East Side,Entire home/apt,303,7,29,0.46,3
2151479,Newly renovated house,10981050,Rhonda,Brooklyn,Bedford-Stuyvesant,Entire home/apt,111,3,104,1.65,261
2153435,The best Williamsburg has to offer!,4630562,Edward,Brooklyn,Williamsburg,Entire home/apt,320,2,172,2.99,330
2154567,Cozy Brownstone Suite,9430366,Sharon And Ronn,Brooklyn,Bedford-Stuyvesant,Entire home/apt,185,2,159,3.2,348
2156111,Lg Private Rm wTerrace Midtown West,305395,Ritza,Manhattan,Hell's Kitchen,Private room,130,5,98,1.73,48
2159898,East Village Studio,11021180,Sheila,Manhattan,East Village,Entire home/apt,190,4,216,3.34,55
2160591,"Brooklyn NY, Comfy,Spacious Repose!",6326737,Benjamin,Brooklyn,Bushwick,Private room,70,3,40,0.63,365
2164135,"BIG, BRIGHT, STYLISH + CONVENIENT",1470471,Kerstin,Brooklyn,Bedford-Stuyvesant,Private room,80,3,90,1.39,199
2165107,Cozy Manhattan 1 BR,10533538,Sean,Manhattan,Upper East Side,Entire home/apt,100,6,29,0.47,128
2168268,Home Sweet Home in Historic Harlem-Riverside Drive,9949214,Logan,Manhattan,Harlem,Private room,60,2,13,0.45,33
2169106,Huge Sunny Room In Awesome Apt/Neighborhood,11066377,Brett,Brooklyn,Prospect-Lefferts Gardens,Private room,100,2,13,0.36,365
2170035,Historical Harlem @ express train!,11070320,Tracy,Manhattan,Harlem,Private room,90,3,82,1.29,0
2171821,Cool New 1br Apt - 1block from L&M,11079245,Florian / Anna,Queens,Ridgewood,Private room,100,7,14,0.24,365
2175827,Room Bedford Heart of Williamsburg,909577,Jaclyn,Brooklyn,Williamsburg,Private room,75,2,183,3.03,154
2181941,Beautiful Apartment On Stivers Row,824689,Phyllis,Manhattan,Harlem,Entire home/apt,112,3,22,0.34,313
2182899,Sunny & spacious NYC Apartment,377361,Zed,Manhattan,East Village,Entire home/apt,160,3,25,0.4,0
2183423,2 Convertible Bdrms Great for 1-6,5414067,Adrianne,Manhattan,Harlem,Entire home/apt,165,3,142,2.27,301
2188204,Herkimer House,11157871,Anthony,Brooklyn,Bedford-Stuyvesant,Entire home/apt,150,2,94,2.55,144
2189742,*Queen-sized comfort in cozy Historic Sugar Hill*,11167829,Dana  (& Justin),Manhattan,Harlem,Private room,49,2,79,1.22,52
2193649,CLEAN ROOM on Lower East Side,11136429,Yanina,Manhattan,Lower East Side,Private room,79,1,259,3.93,2
2193902,East Village~Organic Living,1587234,Marie,Manhattan,East Village,Entire home/apt,225,2,46,0.8,320
2193945,BEDROOM WITH PRIVATE BATHROOM,11189139,Mete,Brooklyn,Bedford-Stuyvesant,Private room,90,2,145,2.26,250
2194038,Two Bedroom Flat,11189753,Sj,Brooklyn,Fort Greene,Entire home/apt,285,8,23,0.36,364
2197283,Charming Cozy Studio Apt. in NYC,8706294,J,Manhattan,Washington Heights,Entire home/apt,80,5,81,1.26,315
2197401,Bedroom with Private Bathroom,11208418,Maureen And Josiah,Manhattan,Washington Heights,Private room,90,1,271,4.32,281
2201154,Prime E. Village at St. Marks Place,5081260,Eden,Manhattan,NoHo,Private room,208,2,38,0.6,313
2203926,"Bright, Modern Two Bedroom With Stunning Rooftop",1451417,H,Brooklyn,Williamsburg,Entire home/apt,325,3,169,3.33,277
2208545,Spacious 1 Bedroom in Lower East Side/Chinatown,4906960,Laura,Manhattan,Chinatown,Entire home/apt,160,6,65,1.19,7
2208567,Spacious Room in the Heart of NYC,11265131,Jay,Manhattan,Lower East Side,Private room,130,1,59,1.0,0
2209460,Room in perfect Manhattan location,9538322,Beth,Manhattan,West Village,Private room,110,1,136,3.1,63
2209835,LARGE 1 BEDROOM APT. IN MIDTOWN NEAR SUBWAY/BUS,8811222,Claudia,Manhattan,Kips Bay,Entire home/apt,150,2,120,3.25,29
2210041,"CENTRAL PARK, NYC APT",8112314,Mena,Manhattan,Upper West Side,Private room,149,2,121,2.06,270
2210663,"Luxury Modern Spacious 1BR,1 block to subway",6447944,Richard,Manhattan,Upper West Side,Entire home/apt,155,1,21,0.38,0
2214256,Artist owned brownstone apartment,7644839,Rebecca And Vilem,Brooklyn,Bedford-Stuyvesant,Entire home/apt,112,4,138,2.21,248
2214323,Heart of downtown Manhattan,4237535,Alex&Ivy,Manhattan,Lower East Side,Entire home/apt,250,3,107,1.64,273
2214831,LAVISH 2 BR APT by Central Park!!!,11297009,Lex,Manhattan,Upper West Side,Entire home/apt,99,1,153,2.39,327
2217342,1BR West Village! Landmark Building,1544485,Laura And Jake,Manhattan,West Village,Entire home/apt,185,7,19,0.31,0
2217609,(Williamsburg) - Large Bedroom w/ Private Bathroom,11313668,Adam,Brooklyn,Williamsburg,Private room,45,2,26,0.68,241
2221852,Sunny Room in Beautiful Artist's Home,12190039,Lyndell,Manhattan,Washington Heights,Private room,55,2,17,0.27,34
2223082,Beautiful 1 BR with Private Garden,1446751,Allison,Manhattan,Chelsea,Entire home/apt,285,2,47,0.74,194
2223247,Lovely Duplex (2-story) flat on the UES,11111521,Victoria,Manhattan,Upper East Side,Entire home/apt,220,3,20,0.32,31
2223628,Haus of Taylor (Bronx Prohibition),11342593,Emery,Bronx,Kingsbridge,Private room,75,2,11,0.2,365
2224417,"Spacious, bright, heart of Bushwick",4028092,Assaf,Brooklyn,Bushwick,Entire home/apt,120,5,11,0.27,2
2228840,Cozy and homey railroad in bushwick,11375556,Carly & Sebastian,Brooklyn,Bushwick,Entire home/apt,100,3,10,0.15,10
2231296,Great Location in the heart of NYC!,8312378,Ever,Manhattan,Greenwich Village,Private room,119,2,146,2.21,265
2232600,,11395220,Anna,Manhattan,East Village,Entire home/apt,200,1,28,0.45,341
2232697,Kate's Place,1726966,Katarina,Brooklyn,Crown Heights,Shared room,48,1,146,2.21,0
2237063,"Modern Large Studio, Great Location",11313778,Jian,Manhattan,Kips Bay,Entire home/apt,105,7,22,0.46,121
2238389,Huge Duplex in South Slope,11430355,Monika,Brooklyn,Sunset Park,Entire home/apt,290,2,25,0.39,195
2243180,Sun-bathed spacious Luxury 2 BR near CENTRALPARK!,11457317,Philippe,Manhattan,Upper West Side,Entire home/apt,380,3,11,0.18,43
2243321,A cozy apartment,11457662,Indie,Brooklyn,Bensonhurst,Entire home/apt,45,2,28,0.43,0
2247803,"Landmark Brownstone, Crown Heights",11333699,Clifton,Brooklyn,Crown Heights,Entire home/apt,105,2,281,4.29,248
2248069,Private Room in Central Park Slope,2024924,Lisa,Brooklyn,Park Slope,Private room,45,5,42,0.64,221
2249464,Full of Light Studio Apartment close to Subway,4358264,Sole,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,80,13,109,1.66,15
2254428,Spacious Duplex Apt in Brooklyn,11512676,Danni,Brooklyn,Bedford-Stuyvesant,Private room,40,3,10,0.16,0
2254582,Delightful 2BR Historic Brownstone Duplex,3672774,Alison,Brooklyn,Clinton Hill,Entire home/apt,219,4,21,0.33,31
2255340,2 Bedroom Greenwich/Soho Apartment,8312378,Ever,Manhattan,Greenwich Village,Entire home/apt,289,3,41,0.96,247
2255501,Cozy Room in the heart of UWS,11297009,Lex,Manhattan,Upper West Side,Private room,67,1,21,0.36,331
2255549,New Studio in Heart of Chelsea,735701,Charles,Manhattan,Chelsea,Entire home/apt,221,2,252,4.91,256
2261018,Studio Apartment on 35th and 3rd ,9389685,Bobbi,Manhattan,Murray Hill,Entire home/apt,175,1,15,0.29,0
2263265,Paddy Pad,9989761,Gaudhi,Manhattan,Harlem,Private room,81,1,133,2.23,13
2265827,Williamsburg Lodge (the best home in Brooklyn),11570627,Paul & Marçal,Brooklyn,Williamsburg,Private room,89,3,152,2.67,147
2267177,Large Bedroom 15 Min From Manhattan,11576459,Skip,Brooklyn,Sunset Park,Private room,45,2,211,3.25,270
2269104,Modern Style private room in queens,8568891,Sufia,Queens,Jamaica,Private room,65,2,13,0.22,362
2271792,Little Heaven — Upper West Side,11599506,Lara,Manhattan,Upper West Side,Entire home/apt,150,2,48,0.73,0
2274268,Private Rm - Times Sq/Hell'sKitchen,11611239,Sally,Manhattan,Hell's Kitchen,Private room,90,1,170,2.92,255
2283001,Gorgeous 1 bdrm in Carroll Gardens,10532769,Vanessa,Brooklyn,Carroll Gardens,Entire home/apt,180,2,97,1.83,24
2285440,Large Rooms with Bar and PullOut Prime Greenpoint,11675390,Peter,Brooklyn,Greenpoint,Private room,91,4,106,2.82,113
2289612,Private Room in Best Location!!,11673798,Shell,Manhattan,Murray Hill,Private room,110,1,227,3.5,239
2292366,cozy upper east side 1 br abode,440396,Mary,Manhattan,Upper East Side,Entire home/apt,75,2,14,0.33,0
2298373,Luxury private apartment/Suite/with balcony,10149317,Lana,Queens,Rego Park,Entire home/apt,88,3,33,0.77,262
2303436,SOHO - Large Studio Apt,11762397,Nathan,Manhattan,Lower East Side,Entire home/apt,220,2,146,3.45,112
2303583,Awesome Hells Kitchen Apt!,11764444,Cory,Manhattan,Hell's Kitchen,Entire home/apt,150,1,11,0.26,0
2305890,Midwood Aerie - Bright  & Private!,11778114,Jake,Brooklyn,Flatbush,Entire home/apt,140,1,141,2.41,307
2308802,Big 2 bds House w/ Parking and Yard,11790431,Laura,Queens,Kew Gardens Hills,Entire home/apt,86,1,52,0.79,53
2309363,Huge Loft heart of Upper West Side,11793333,Jamie,Manhattan,Upper West Side,Entire home/apt,650,2,30,0.47,0
2310445,Super Cute Chelsea One Bedroom,10973455,Amy,Manhattan,Chelsea,Entire home/apt,150,1,49,0.75,0
2310594,Studio Apt. in East Williamsburg,4148248,Guillermo,Brooklyn,Williamsburg,Entire home/apt,95,4,204,3.1,22
2310791,Old Brooklyn Charm,3689829,Lee,Brooklyn,Clinton Hill,Entire home/apt,200,2,110,1.73,51
2314392,Spacious Studio on West 72nd,11774035,Alina,Manhattan,Upper West Side,Entire home/apt,200,3,45,0.73,346
2314398,Duplex Brownstone sleeps 4-6,11246260,Claudia,Brooklyn,Cobble Hill,Entire home/apt,175,7,32,0.5,24
2314589,"Large, 2fl/2bdrm Williamsburg Apt",305132,Alix,Brooklyn,Williamsburg,Entire home/apt,200,3,13,0.22,0
2318126,Private Rm for 1 in Prime Harlem,6165258,Gita,Manhattan,Harlem,Private room,60,3,11,0.18,365
2320028,SPACIOUS BEDROOM AND PRIVATE BATH!!!,11847492,Steve,Manhattan,East Harlem,Private room,115,3,242,3.69,55
2320581,Your own room in NY's best area,1639277,Eyal,Manhattan,West Village,Private room,135,2,80,1.22,296
2323502,Cute & cozy room in Ridgewood,3976338,Vanessa,Queens,Ridgewood,Private room,59,3,106,1.61,87
2323714,Peaceful Parlor Floor Apartment,5714455,Lila & Paul,Brooklyn,Clinton Hill,Entire home/apt,196,2,232,4.31,261
2325144,Cozy Nook in a Unique Loft,11876825,Christopher,Brooklyn,Bushwick,Private room,128,3,52,0.8,219
2331148,Charming Sunny 1 Bedroom LES Apt!,3627104,Doria,Manhattan,Lower East Side,Entire home/apt,180,5,13,0.22,0
2332284,La ponderosa,8873749,Fany,Manhattan,Washington Heights,Private room,40,2,76,1.29,291
2333141,Bohemian Brooklyn Bungalow,11917311,Rebeca,Brooklyn,Crown Heights,Entire home/apt,80,2,17,0.39,0
2334411,Amazing New York apt  in Harlem with Backyard!!!,11280333,Brenda,Manhattan,Harlem,Entire home/apt,85,3,82,1.38,35
2339096,Cozy bedroom in Lower East Side,11947308,Véronique,Manhattan,Chinatown,Private room,70,1,196,3.03,0
2346296,Private Room in Williamsburg Loft,10792303,Nora,Brooklyn,Williamsburg,Private room,73,10,19,0.3,13
2346416,Lovely private room close to Manhattan,11983859,Lauren,Queens,Astoria,Private room,65,2,183,2.82,146
2349715,Cozy 2-BD w/ Lots of Light,11998560,Ruby,Brooklyn,Crown Heights,Entire home/apt,162,1,75,1.2,103
2356082,"Modern, Clean, West Village Apt!",6970733,Laurence,Manhattan,Greenwich Village,Entire home/apt,200,2,26,0.55,0
2359340,ART COLLECTORS APARTMENT - TIMES SQUARE-10TH AV.,3793026,Andreas,Manhattan,Hell's Kitchen,Entire home/apt,250,5,176,2.72,0
2361020,URBAN CHIC VIDEO/PHOTO SHOOTS ONLY,5535265,Krystal,Brooklyn,Bedford-Stuyvesant,Entire home/apt,500,1,11,0.19,365
2362357,Cozy Room in Park Slope,2768182,Devi,Brooklyn,South Slope,Private room,59,1,126,2.15,22
2367089,Full Apt w/ large kitchen in UES,12092726,Alice,Manhattan,Upper East Side,Entire home/apt,155,1,75,1.3,0
2368214,Private bedroom in historic Chinatown apartment,7708014,John,Manhattan,Civic Center,Private room,60,4,23,0.35,0
2371632,"Great 1 Br Apt, Ozone Park, NYC",10721506,Lee,Queens,Ozone Park,Entire home/apt,85,3,106,1.66,238
2371794,Master bedroom in historic house,2588427,Rip,Manhattan,SoHo,Private room,150,3,30,0.48,4
2372740,Chez Jazz BnB--Cozy BK/Queens room,12120448,Rob,Queens,Ridgewood,Private room,45,2,27,0.42,190
2373238,Times Square Area Quiet + Private Guest Studio,12123995,Michal,Manhattan,Hell's Kitchen,Entire home/apt,200,2,53,2.51,223
2374228,Amazing Two Bedroom Apartment,12129877,Andre,Brooklyn,Crown Heights,Entire home/apt,120,2,193,2.97,292
2377514,Sophisticated Harlem True 2BR NYC,12145783,Enid,Manhattan,East Harlem,Entire home/apt,195,4,137,2.13,233
2385344,The Rose House,179296,Rich,Brooklyn,Greenpoint,Entire home/apt,500,3,74,1.17,364
2385779,"The center of NYC, Brooklyn!",12186466,Edmund,Brooklyn,Bedford-Stuyvesant,Entire home/apt,179,3,149,2.33,242
2391204,"SALE 2 BEDROOMS, LARGE MASTER & GUEST BEDROOM",8452639,C S,Brooklyn,Flatbush,Private room,200,1,30,0.5,362
2392301,Charming Bedroom in Artists Colony,173997,Beth,Brooklyn,Williamsburg,Private room,50,3,16,0.25,0
2400010,The Notorious B.N.B. { The Pfizer },1177497,Jessica,Brooklyn,Clinton Hill,Private room,239,1,16,0.28,363
2400614,Your Very Own Williamsburg Apt!,2297544,Julian,Brooklyn,Williamsburg,Entire home/apt,179,5,22,0.37,336
2404708,Williamsburg 1 bedroom appartement,12290324,Lara,Brooklyn,Williamsburg,Entire home/apt,250,5,21,0.35,284
2407196,"Harlem 1 BR, Private Master Bath",5905011,Annette,Manhattan,Harlem,Private room,98,2,182,2.85,312
2410200,"Heart of Williamsburg, Brooklyn!",11982812,Georgia,Brooklyn,Williamsburg,Private room,89,1,99,1.55,0
2410819,In the heart of the East Village,1522929,Anoop,Manhattan,East Village,Private room,125,3,13,0.34,0
2414157,Relaxed Comfortable Beds in A Cozy Apartment.,8904815,Sandra&Orlando,Brooklyn,Flatbush,Shared room,30,5,34,0.52,288
2415563,The Big Brooklyn,12346795,Ron,Brooklyn,Crown Heights,Private room,60,1,35,0.54,333
2416016,Modern Lower East Side Apartment,1191562,Ross,Manhattan,Lower East Side,Private room,115,2,130,2.3,276
2416104,"Private home, quiet Brooklyn street",12348871,Hetty,Brooklyn,Kensington,Entire home/apt,200,2,13,0.21,0
2419438,1 Bedroom Bushwick apartment,571080,Michael,Brooklyn,Bushwick,Entire home/apt,109,1,12,0.19,0
2419574,Private Room HK/Theatre District!,12366541,Pj,Manhattan,Hell's Kitchen,Private room,124,5,263,4.1,236
2422991,Trendy Apt by Chelsea Market with High Line Views,12384418,Daniel,Manhattan,Chelsea,Entire home/apt,159,2,43,1.1,25
2424342,Amazing Room—Private Bath (100% LEGAL!),2841152,Matthew,Brooklyn,Greenpoint,Private room,109,2,107,1.64,269
2430828,Private Room Available in nice apartment!,8351424,Anthony,Manhattan,Washington Heights,Private room,112,2,20,1.44,179
2431607,"Bright, Airy Room Share for 2",4973668,Gloria,Brooklyn,Bedford-Stuyvesant,Shared room,25,5,76,1.22,258
2432545,Your own apartment in Bushwick,3053987,Darwin And Nicole,Brooklyn,Bushwick,Entire home/apt,79,3,43,0.71,0
2433591,Private Room Brooklyn NY,2120259,Sue,Brooklyn,Crown Heights,Private room,55,4,21,0.34,129
2435198,"Lovely Private Bedroom in Vibrant Bronx, NY",12446529,Migdalia,Bronx,Soundview,Private room,50,2,32,0.51,156
2445856,"Guest rm, 2 stops from GrandCentral",3578009,Walther,Queens,Long Island City,Private room,100,2,37,0.58,97
2446430,Comfy Room in Park Slope,2768182,Devi,Brooklyn,South Slope,Private room,69,1,143,2.41,22
2447138,HUGE LUX 2FLOOR 2 BDRMSOHO LOFTw/HOME CINEMA,3540714,Simonie,Manhattan,Tribeca,Entire home/apt,450,1,10,0.16,0
2447467,Charming Spacious Master Bedroom,12515888,Kaet,Brooklyn,Greenpoint,Private room,75,1,35,0.55,306
2447868,Charming Upper West Side Studio,6717488,Francesca,Manhattan,Morningside Heights,Entire home/apt,60,14,12,0.19,0
2451110,2019 Special! LARGE West Village 1 BED!,12533228,Rose,Manhattan,Greenwich Village,Entire home/apt,279,1,78,1.22,363
2451647,"Bright, Modern Room in East Village!",64442,Reka,Manhattan,East Village,Private room,84,1,184,2.86,59
2454281,Private room in Clinton Hill,5696628,Christine,Brooklyn,Bedford-Stuyvesant,Private room,86,2,20,0.31,35
2454504,Center Park Slope 2 Bedroom Townhouse Apartment,6718172,Sharon,Brooklyn,Park Slope,Entire home/apt,189,7,13,0.39,33
2457755,Ultimate Luxury Manhattan Apartment,4335080,Tiffany,Manhattan,Hell's Kitchen,Entire home/apt,150,1,94,1.48,215
2460611,1890s North Williamsburg Townhouse,4137875,Rachel,Brooklyn,Greenpoint,Private room,145,2,21,0.45,64
2461439,Pristine Lower East Side Sanctuary,12586492,Sausan,Manhattan,Lower East Side,Entire home/apt,133,14,177,2.82,221
2461540,Big BR 15 min away from Manhattan,12587147,Joao,Queens,Astoria,Private room,75,7,186,2.93,193
2464673,Beautiful Bright & Airy Guest Room ,1262622,Mike And Lucy,Brooklyn,Williamsburg,Private room,100,2,16,0.25,341
2464679,East Village,6530413,Chris,Manhattan,East Village,Shared room,99,1,94,1.46,0
2465699,Beautiful Central Park Apartment!,12608261,Jimmie,Manhattan,Harlem,Private room,72,2,27,0.44,183
2465962,1 BEDROOM ENTIRE HOME/APT❤ ASTORIA,1000014,Amy,Queens,Astoria,Entire home/apt,125,1,13,0.22,0
2466687,"New, spacious 1BD in Williamsburg",8778997,Lee,Brooklyn,Williamsburg,Entire home/apt,102,7,26,0.41,2
2468186,Luxury Living Near Central Park,4665764,Ziporah,Manhattan,Upper West Side,Private room,200,5,20,0.33,0
2471725,Awesome Spot near HK/Theatre Distri,12366541,Pj,Manhattan,Hell's Kitchen,Private room,124,5,196,3.02,149
2471815,"Sunny Master Suite: large bdrm, priv bth, priv liv",12641005,Omar,Brooklyn,Bedford-Stuyvesant,Private room,95,4,171,2.72,137
2472636,Full Floor Apt with NY Skyline views,10431172,En,Brooklyn,Williamsburg,Private room,110,4,66,1.04,323
2473611,Overlooking Harlem,12649246,Leah,Manhattan,Harlem,Private room,92,2,173,2.71,276
2473861,Royal Harlem TRIPLEX Home 5 Beds,8826175,Grover,Manhattan,Harlem,Entire home/apt,175,3,157,2.46,38
2478415,Red Hook Classic Townhouse w Garden and Treehouse,12516367,Peter,Brooklyn,Red Hook,Entire home/apt,134,2,157,2.45,264
2478825,2 BR Designer's Apt in Heart of NYC,2935265,Andrew,Manhattan,SoHo,Entire home/apt,400,1,18,0.28,30
2487073,18th Floor Bright Bedroom with Private Bathroom,6194434,Chiara,Manhattan,Financial District,Private room,169,8,15,0.24,60
2487848,Quintessential W'burg Apartment,12358955,Priya,Brooklyn,Williamsburg,Private room,95,2,156,2.43,274
2487851,Quintessential W'burg Private Room,12358955,Priya,Brooklyn,Williamsburg,Private room,90,2,142,2.22,306
2488022,Sunny Quiet Room In Harlem,12732806,Jerome,Manhattan,Harlem,Private room,60,1,19,1.34,356
2488227,COZY 1 BR IN COOL LOWER EAST SIDE,12732385,Asaf,Manhattan,Lower East Side,Entire home/apt,180,6,55,0.85,97
2489407,Peaceful Bed w Breakfast - Manhattan,3562864,Daniel,Manhattan,Upper East Side,Private room,84,3,150,2.38,294
2489615,Big Sunny Bushwick Apartment,2498724,Josh,Brooklyn,Bushwick,Entire home/apt,98,4,32,0.5,8
2489920,Charming Studio!--Brooklyn College ,9543143,Angel,Brooklyn,Flatlands,Entire home/apt,90,7,21,0.33,0
